agency_id;line_id;lineName;logoPath;type;isPriority;darkMode
fr-lemet;89;N89;https://hexatransit.fr/assets/logo/fr-lemet/bus/N89.png;BUS;0;0
fr-lemet;90;N90;https://hexatransit.fr/assets/logo/fr-lemet/bus/N90.png;BUS;0;0
fr-lemet;92;N92;https://hexatransit.fr/assets/logo/fr-lemet/bus/N92.png;BUS;0;0
fr-lemet;93;N93;https://hexatransit.fr/assets/logo/fr-lemet/bus/N93.png;BUS;0;0
fr-lemet;F1;F1;https://hexatransit.fr/assets/logo/fr-lemet/bus/F1.png;BUS;0;0
fr-lemet;F2;F2;https://hexatransit.fr/assets/logo/fr-lemet/bus/F2.png;BUS;0;0
fr-lemet;F3;F3;https://hexatransit.fr/assets/logo/fr-lemet/bus/F3.png;BUS;0;0
fr-lemet;F4;F4;https://hexatransit.fr/assets/logo/fr-lemet/bus/F4.png;BUS;0;0
fr-lemet;F5;F5;https://hexatransit.fr/assets/logo/fr-lemet/bus/F5.png;BUS;0;0
fr-lemet;101;P101;https://hexatransit.fr/assets/logo/fr-lemet/bus/P101.png;BUS;0;0
fr-lemet;102;P102;https://hexatransit.fr/assets/logo/fr-lemet/bus/P102.png;BUS;0;0
fr-lemet;103;P103;https://hexatransit.fr/assets/logo/fr-lemet/bus/P103.png;BUS;0;0
fr-lemet;105;P105;https://hexatransit.fr/assets/logo/fr-lemet/bus/P105.png;BUS;0;0
fr-lemet;106;P106;https://hexatransit.fr/assets/logo/fr-lemet/bus/P106.png;BUS;0;0
fr-lemet;107;P107;https://hexatransit.fr/assets/logo/fr-lemet/bus/P107.png;BUS;0;0
fr-lemet;108;P108;https://hexatransit.fr/assets/logo/fr-lemet/bus/P108.png;BUS;0;0
fr-lemet;110;P110;https://hexatransit.fr/assets/logo/fr-lemet/bus/P110.png;BUS;0;0
fr-lemet;111;P111;https://hexatransit.fr/assets/logo/fr-lemet/bus/P112.png;BUS;0;0
fr-lemet;112;P112;https://hexatransit.fr/assets/logo/fr-lemet/bus/P112.png;BUS;0;0
fr-lemet;113;P113;https://hexatransit.fr/assets/logo/fr-lemet/bus/P113.png;BUS;0;0
fr-lemet;200;S200;https://hexatransit.fr/assets/logo/fr-lemet/bus/S200.png;BUS;0;0
fr-lemet;201;S201;https://hexatransit.fr/assets/logo/fr-lemet/bus/S201.png;BUS;0;0
fr-lemet;202;S202;https://hexatransit.fr/assets/logo/fr-lemet/bus/S202.png;BUS;0;0
fr-lemet;203;S203;https://hexatransit.fr/assets/logo/fr-lemet/bus/S203.png;BUS;0;0
fr-lemet;204;S204;https://hexatransit.fr/assets/logo/fr-lemet/bus/S204.png;BUS;0;0
fr-lemet;205;S205;https://hexatransit.fr/assets/logo/fr-lemet/bus/S205.png;BUS;0;0
fr-lemet;206;S206;https://hexatransit.fr/assets/logo/fr-lemet/bus/S206.png;BUS;0;0
fr-lemet;207;S207;https://hexatransit.fr/assets/logo/fr-lemet/bus/S207.png;BUS;0;0
fr-lemet;208;S208;https://hexatransit.fr/assets/logo/fr-lemet/bus/S208.png;BUS;0;0
fr-lemet;212;S212;https://hexatransit.fr/assets/logo/fr-lemet/bus/S212.png;BUS;0;0
fr-lemet;213;S213;https://hexatransit.fr/assets/logo/fr-lemet/bus/S213.png;BUS;0;0
fr-lemet;272;S272;https://hexatransit.fr/assets/logo/fr-lemet/bus/S272.png;BUS;0;0
fr-lemet;273;S273;https://hexatransit.fr/assets/logo/fr-lemet/bus/S273.png;BUS;0;0
fr-lemet;278;S278;https://hexatransit.fr/assets/logo/fr-lemet/bus/S278.png;BUS;0;0
fr-lemet;281;S281;https://hexatransit.fr/assets/logo/fr-lemet/bus/S281.png;BUS;0;0
fr-lemet;282;S282;https://hexatransit.fr/assets/logo/fr-lemet/bus/S282.png;BUS;0;0
fr-lemet;283;S283;https://hexatransit.fr/assets/logo/fr-lemet/bus/S283.png;BUS;0;0
fr-lemet;284;S284;https://hexatransit.fr/assets/logo/fr-lemet/bus/S284.png;BUS;0;0
fr-lemet;285;S285;https://hexatransit.fr/assets/logo/fr-lemet/bus/S285.png;BUS;0;0
fr-lemet;286;S286;https://hexatransit.fr/assets/logo/fr-lemet/bus/S286.png;BUS;0;0
fr-lemet;287;S287;https://hexatransit.fr/assets/logo/fr-lemet/bus/S287.png;BUS;0;0
fr-lemet;288;S288;https://hexatransit.fr/assets/logo/fr-lemet/bus/S288.png;BUS;0;0
fr-lemet;289;S289;https://hexatransit.fr/assets/logo/fr-lemet/bus/S289.png;BUS;0;0
fr-lemet;290;S290;https://hexatransit.fr/assets/logo/fr-lemet/bus/S290.png;BUS;0;0
fr-lemet;291;S291;https://hexatransit.fr/assets/logo/fr-lemet/bus/S291.png;BUS;0;0
fr-lemet;292;S292;https://hexatransit.fr/assets/logo/fr-lemet/bus/S292.png;BUS;0;0
fr-lemet;296;S296;https://hexatransit.fr/assets/logo/fr-lemet/bus/S296.png;BUS;0;0
fr-lemet;297;S297;https://hexatransit.fr/assets/logo/fr-lemet/bus/S297.png;BUS;0;0
fr-lemet;299;S299;https://hexatransit.fr/assets/logo/fr-lemet/bus/S299.png;BUS;0;0
