agency_id;line_id;lineName;logoPath;type;isPriority;darkMode
fr-astuce;TCAR:205;205;https://hexatransit.fr/assets/logo/fr-astuce/bus/205.png;BUS;0;0
fr-astuce;TCAR:206;206;https://hexatransit.fr/assets/logo/fr-astuce/bus/206.png;BUS;0;0
fr-astuce;TCAR:207;207;https://hexatransit.fr/assets/logo/fr-astuce/bus/207.png;BUS;0;0
fr-astuce;TCAR:208;208;https://hexatransit.fr/assets/logo/fr-astuce/bus/208.png;BUS;0;0
fr-astuce;TCAR:210;210;https://hexatransit.fr/assets/logo/fr-astuce/bus/210.png;BUS;0;0
fr-astuce;TCAR:211;211;https://hexatransit.fr/assets/logo/fr-astuce/bus/211.png;BUS;0;0
fr-astuce;TCAR:212;212;https://hexatransit.fr/assets/logo/fr-astuce/bus/212.png;BUS;0;0
fr-astuce;TCAR:213;213;https://hexatransit.fr/assets/logo/fr-astuce/bus/213.png;BUS;0;0
fr-astuce;TCAR:214;214;https://hexatransit.fr/assets/logo/fr-astuce/bus/214.png;BUS;0;0
fr-astuce;TCAR:220;220;https://hexatransit.fr/assets/logo/fr-astuce/bus/220.png;BUS;0;0
fr-astuce;TCAR:221;221;https://hexatransit.fr/assets/logo/fr-astuce/bus/221.png;BUS;0;0
fr-astuce;TCAR:222;222;https://hexatransit.fr/assets/logo/fr-astuce/bus/222.png;BUS;0;0
fr-astuce;TCAR:224;224;https://hexatransit.fr/assets/logo/fr-astuce/bus/224.png;BUS;0;0
fr-astuce;TCAR:225;225;https://hexatransit.fr/assets/logo/fr-astuce/bus/225.png;BUS;0;0
fr-astuce;TCAR:227;227;https://hexatransit.fr/assets/logo/fr-astuce/bus/227.png;BUS;0;0
fr-astuce;TCAR:228;228;https://hexatransit.fr/assets/logo/fr-astuce/bus/228.png;BUS;0;0
fr-astuce;TCAR:229;229;https://hexatransit.fr/assets/logo/fr-astuce/bus/229.png;BUS;0;0
fr-astuce;TCAR:300;300;https://hexatransit.fr/assets/logo/fr-astuce/bus/300.png;BUS;0;0
fr-astuce;TCAR:301;301;https://hexatransit.fr/assets/logo/fr-astuce/bus/301.png;BUS;0;0
fr-astuce;TCAR:302;302;https://hexatransit.fr/assets/logo/fr-astuce/bus/302.png;BUS;0;0
fr-astuce;TCAR:303;303;https://hexatransit.fr/assets/logo/fr-astuce/bus/303.png;BUS;0;0
fr-astuce;TCAR:305;305;https://hexatransit.fr/assets/logo/fr-astuce/bus/305.png;BUS;0;0
fr-astuce;TCAR:310;310;https://hexatransit.fr/assets/logo/fr-astuce/bus/310.png;BUS;0;0
fr-astuce;TCAR:311;311;https://hexatransit.fr/assets/logo/fr-astuce/bus/311.png;BUS;0;0
fr-astuce;TCAR:313;313;https://hexatransit.fr/assets/logo/fr-astuce/bus/313.png;BUS;0;0
fr-astuce;TCAR:314;314;https://hexatransit.fr/assets/logo/fr-astuce/bus/314.png;BUS;0;0
fr-astuce;TCAR:315;315;https://hexatransit.fr/assets/logo/fr-astuce/bus/315.png;BUS;0;0
fr-astuce;TCAR:322;322;https://hexatransit.fr/assets/logo/fr-astuce/bus/322.png;BUS;0;0
fr-astuce;TCAR:330;330;https://hexatransit.fr/assets/logo/fr-astuce/bus/330.png;BUS;0;0
fr-astuce;TCAR:331;331;https://hexatransit.fr/assets/logo/fr-astuce/bus/331.png;BUS;0;0
fr-astuce;TCAR:332;332;https://hexatransit.fr/assets/logo/fr-astuce/bus/332.png;BUS;0;0
fr-astuce;TCAR:333;333;https://hexatransit.fr/assets/logo/fr-astuce/bus/333.png;BUS;0;0
fr-astuce;TCAR:334;334;https://hexatransit.fr/assets/logo/fr-astuce/bus/334.png;BUS;0;0
fr-astuce;TCAR:335;335;https://hexatransit.fr/assets/logo/fr-astuce/bus/335.png;BUS;0;0
fr-astuce;TCAR:336;336;https://hexatransit.fr/assets/logo/fr-astuce/bus/336.png;BUS;0;0
fr-astuce;TCAR:340;340;https://hexatransit.fr/assets/logo/fr-astuce/bus/340.png;BUS;0;0
fr-astuce;TCAR:341;341;https://hexatransit.fr/assets/logo/fr-astuce/bus/341.png;BUS;0;0
fr-astuce;TCAR:342;342;https://hexatransit.fr/assets/logo/fr-astuce/bus/342.png;BUS;0;0
fr-astuce;TCAR:343;343;https://hexatransit.fr/assets/logo/fr-astuce/bus/343.png;BUS;0;0
fr-astuce;TCAR:350;350;https://hexatransit.fr/assets/logo/fr-astuce/bus/350.png;BUS;0;0
fr-astuce;TCAR:351;351;https://hexatransit.fr/assets/logo/fr-astuce/bus/351.png;BUS;0;0
fr-astuce;TCAR:360;360;https://hexatransit.fr/assets/logo/fr-astuce/bus/360.png;BUS;0;0
fr-astuce;TCAR:361;361;https://hexatransit.fr/assets/logo/fr-astuce/bus/361.png;BUS;0;0
fr-astuce;TCAR:363;363;https://hexatransit.fr/assets/logo/fr-astuce/bus/363.png;BUS;0;0
fr-astuce;TCAR:364;364;https://hexatransit.fr/assets/logo/fr-astuce/bus/364.png;BUS;0;0
fr-astuce;TCAR:60;Astucepro;https://hexatransit.fr/assets/logo/fr-astuce/bus/Astucepro.png;BUS;0;0
fr-astuce;TCAR:45;Filo'r Flexo Z2;https://hexatransit.fr/assets/logo/fr-astuce/bus/filor.png;BUS;0;0
fr-astuce;TCAR:46;Filo'r Flexo Z2;https://hexatransit.fr/assets/logo/fr-astuce/bus/filor.png;BUS;0;0
fr-astuce;TCAR:47;Filo'r Flexo Z3;https://hexatransit.fr/assets/logo/fr-astuce/bus/filor.png;BUS;0;0
fr-astuce;TCAR:48;Filo'r Flexo Z3;https://hexatransit.fr/assets/logo/fr-astuce/bus/filor.png;BUS;0;0
fr-astuce;TCAR:49;Filo'r Flexo Z4;https://hexatransit.fr/assets/logo/fr-astuce/bus/filor.png;BUS;0;0
fr-astuce;TCAR:50;Filo'r Flexo Z5;https://hexatransit.fr/assets/logo/fr-astuce/bus/filor.png;BUS;0;0
